Opportunity_ID,Target
12327,0.394652
12328,0.49454612
12329,0.394652
12330,0.96152437
12331,0.49454612
12332,0.00036172
12333,0.9024892
12334,0.00036172
12335,0.96152437
12336,0.00036172
12337,0.0005497417
12338,9.630342e-05
12339,0.14188227
12340,0.9691859
12341,0.98825073
12342,0.99710125
12343,0.37882328
12344,0.6864593
12345,0.00036172
12346,0.00036172
12347,0.9263177
12348,0.00036172
12349,0.0005497417
12350,0.00036172
12351,0.96152437
12352,0.74748427
12353,0.71743965
12354,0.13076732
12355,0.83137554
12356,0.86496085
12357,0.48461622
12358,0.0012609571
12359,2.0722115e-05
12360,0.99995434
12361,0.9954817
12362,0.6386581
12363,4.819815e-06
12364,0.6893236
12365,0.4741371
12366,0.4741371
12367,0.7994883
12368,0.40358105
